"ChildID","SchoolId","Male","Race","SES","FLunch","Age","time0","time1","time2","time3","time7","time11"
"3025001C",3025,1,"White",0.95,33.79,71,52,82.54,123.94,131.19,167.55,193.33
"3025004C",3025,0,"White",0.55,45.45,66,42.01,45.77,56.37,80.11,129.54,165.03
"3025006C",3025,0,"White",-0.27,47.65,68,24.39,36.08,41.27,63.54,131.21,150.52
"3025007C",3025,1,"White",-0.64,74.17,71,33.64,45.4,44.96,73.53,103.59,116.19
"3025009C",3025,0,"White",-0.63,51.14,69,37.37,44.38,50.71,89.31,124.42,169.81
"3025011C",3025,1,"White",0.57,49.29,70,84.77,93.13,106.02,126.29,155.95,166.44
"3025012C",3025,1,"White",-0.17,47.65,67,47.01,58.21,65.04,103.66,167.62,181.72
"3025013C",3025,1,"White",-0.35,51.14,71,38.93,50.07,65.46,87.14,125.47,169.78
"3025014C",3025,0,"White",0.1,74.17,67,47.08,69.09,74.08,97.18,126.54,166.56
"3025015C",3025,1,"White",-0.53,47.65,68,27.81,40.65,57.86,64.76,102.91,148.19
"3025018C",3025,1,"White",-0.02,77.18,65,32.93,35.61,40.57,65.96,106.18,146.63
"3025019C",3025,0,"Hispanic",0.1,93,61,24.9,39.48,44.72,65.7,122.13,154.95
"3025020C",3025,0,"Hispanic",0.09,2.92,70,45.09,59.28,67.34,77.33,148,144.02
"3025021C",3025,0,"White",-0.54,63.01,67,38.17,45.54,52.5,78.65,121.81,105.44
"3025023C",3025,0,"White",1.09,3.44,61,29.43,40.66,48.1,81.76,108.27,158.22
"3025024C",3025,0,"White",-0.57,47.65,67,43.29,54.28,67.97,80.28,165.82,187.2
"3035001C",3035,0,"White",-0.58,51.14,65,28.5,39.87,43.11,62.55,124.49,148.31
"3035002C",3035,0,"White",-0.55,51.14,72,38.6,44.05,53.3,72.74,106.19,150.79
"3035003C",3035,0,"Hispanic",0.2,51.14,62,33.47,44.21,43.63,56.69,131.4,148.14
"3035006C",3035,0,"White",-0.65,51.14,70,41.5,54.11,54.53,67.43,119.27,148.83
"3035007C",3035,1,"White",-0.19,51.14,67,25.84,27.99,39.15,55.48,106.05,127.79
"3035008C",3035,0,"White",-0.4,51.14,64,33.16,35.03,33.98,59.16,89.55,125.2
"3035011C",3035,0,"White",-0.62,51.14,67,33.11,44.91,45.93,60.84,106.63,148.06
"3035014C",3035,1,"White",-0.7,51.14,72,28.39,43.43,45.8,68.41,126,156.62
"3035015C",3035,1,"White",-0.2,51.14,71,38.41,43.99,53.03,102.33,134.73,148.99
"3035016C",3035,0,"White",-0.12,51.14,71,23.23,25.91,25.86,34.7,66.08,104.38
"3035017C",3035,1,"Hispanic",0.13,51.14,67,25.06,28.88,36.25,43.5,67.72,95.94
"3035018C",3035,0,"White",-0.9,51.14,64,22.64,26.27,32.66,37.81,75.05,88.63
"3035021C",3035,0,"White",0.8,51.14,66,24.82,35.8,41.84,54.85,151.07,166.28
"3035022C",3035,1,"White",0.41,51.14,71,29.99,27.79,35.05,68.34,125.84,166.67
"3036001C",3036,0,"White",-0.39,47.65,72,27.51,39.83,46.68,77.39,143.35,170.55
"3036002C",3036,0,"White",-0.2,47.65,69,36.57,48.74,47.33,66.75,146.32,182.16
"3036005C",3036,0,"White",0.78,47.16,62,26.68,33,42.29,66.17,88.07,105.04
"3036007C",3036,0,"White",0.57,18.51,65,40.82,58.16,56.17,75.79,124.2,179.27
"3036009C",3036,1,"White",0.07,63.01,65,27.15,33.71,44.8,58.89,124.33,165.78
"3036011C",3036,0,"White",-0.09,49.29,64,24.8,30.11,29.15,36.94,110.28,128.98
"3036012C",3036,1,"White",0.17,23.57,62,25.77,43.07,51.41,94.23,126.14,146.59
"3036021C",3036,1,"White",-0.65,49.29,61,27.78,30.49,34.93,66.41,111.73,133.43
"3036023C",3036,1,"White",0.02,74.17,65,22.72,26.89,29.35,47.59,103.57,126.9
"3038002C",3038,0,"White",0.22,47.65,65,32.99,38.44,47.38,83.51,145.47,167.17
"3038003C",3038,1,"White",0.28,47.65,61,32.33,40.59,47,86.97,146.92,148.05
"3038005C",3038,1,"White",1.39,47.65,68,27.62,34.48,37.47,90.12,113.2,147.31
"3038006C",3038,0,"White",-0.74,47.65,64,40.37,46.55,46.63,74.84,112.39,167.2
"3038008C",3038,0,"White",-0.51,47.65,67,39.45,47.3,62.85,75.65,120.86,142.89
"3038009C",3038,0,"White",-0.1,47.65,66,34.38,50.34,47.98,78.4,142.03,154.33
"3038010C",3038,1,"White",-0.67,47.65,61,23.16,32.29,33.44,43.49,99.78,126.06
"3038011C",3038,0,"White",-0.18,47.65,71,42.98,53.84,64.24,88.27,125.56,149.6
"3038012C",3038,0,"White",-0.54,47.65,70,54.13,65.88,91.32,137.65,185.73,199.99
"3038013C",3038,0,"Hispanic",-0.74,47.65,63,39.6,65.97,78.34,106.9,144.31,158.11
"3038014C",3038,1,"White",-0.42,47.65,72,34.2,50.7,94.31,147.93,167.6,179.86
"3038015C",3038,1,"White",-0.21,47.65,64,40.58,50.7,53.76,66.07,123.98,149.19
"3038016C",3038,0,"White",-0.04,47.65,60,40.2,57.5,70.16,99.68,159.9,168.68
"3038018C",3038,0,"White",-0.17,47.65,65,33.46,51.97,64.78,92.22,142.85,175.8
"3038019C",3038,0,"White",-0.55,47.65,62,26.95,26.76,36.37,50.61,140.34,156.44
"3038021C",3038,1,"White",-0.86,47.65,61,32.73,37.45,34.9,74.15,105.82,129.64
"3038022C",3038,0,"White",-0.1,47.65,65,32.58,45.54,45.91,67.84,124.58,129.36
"3038023C",3038,0,"White",-0.38,47.65,69,28.96,38.21,45.68,87.09,119.59,148.05
"3038024C",3038,1,"White",-0.51,47.65,70,45.89,64.36,76.46,108.81,124.97,148.78
"3038025C",3038,1,"White",-0.38,47.65,62,36.42,41.16,59.81,66.25,105.77,146.59
"3041003C",3041,1,"White",-0.44,49.29,64,27.44,30.13,38.5,51.91,137.07,163.92
"3041004C",3041,1,"White",0.02,49.29,61,27.8,29.67,33.2,49.81,125.46,150.23
"3041005C",3041,0,"White",-0.18,49.29,64,33.81,34.87,44.14,76.1,148.66,165.71
"3041006C",3041,1,"White",0.67,49.29,68,33.77,50.34,46.95,73.13,148,172.22
"3041007C",3041,1,"White",-4.47,49.29,59,29.3,36.67,35.2,59.57,145.46,151.53
"3041009C",3041,0,"Hispanic",-0.23,49.29,66,39.49,52.02,56.35,60.02,146.25,166.06
"3041010C",3041,0,"White",-0.28,49.29,72,28.06,31.64,41.7,88.01,93.23,143.92
"3041013C",3041,0,"White",-0.33,49.29,67,36.34,53.62,55.48,89.77,167.29,167.57
"3041014C",3041,0,"White",0.83,49.29,63,49.92,56.87,75.36,99.13,137.56,182.29
"3041015C",3041,0,"White",1.19,49.29,64,29.64,36.63,43.58,70.24,157.62,172.86
"3041016C",3041,0,"White",-0.84,49.29,63,39.38,51.85,49.56,68.95,126.73,144.26
"3041017C",3041,1,"White",-0.09,49.29,72,30.06,33.15,37.17,59.12,90.84,111.5
"3041018C",3041,1,"White",-0.74,49.29,71,24.93,28.61,34.83,56.5,116.99,127.09
"3041021C",3041,0,"White",-0.46,49.29,65,34.82,44.57,50.41,106.77,156.39,183.6
"3041022C",3041,0,"White",-0.53,49.29,69,40.6,50.65,47.6,43,137.19,159.71
"3042001C",3042,1,"White",-0.53,47.65,62,49.46,105.26,108.45,141.66,174.21,192.49
"3042003C",3042,0,"White",0.64,45.45,62,25.41,42.12,42.62,82.46,147.8,173.04
"3042005C",3042,1,"White",-1.11,35.97,72,25.26,27.43,31.12,73.49,110.51,148.31
"3042008C",3042,0,"White",-0.04,49.29,63,30.35,38.11,37.69,81.99,126.36,135.07
"3042013C",3042,0,"White",-0.65,47.65,60,24.16,32.92,39.01,51.42,137.78,125.54
"3042014C",3042,0,"White",-0.84,29.93,65,27.12,32.18,38.51,69.53,95.67,126.73
"3042016C",3042,1,"White",-1.22,47.65,61,25.48,26.6,30.57,70.44,125.84,146.32
"3042020C",3042,0,"Hispanic",-0.17,47.16,68,26.03,28.38,24.63,41.12,65.9,102.09
"3042021C",3042,0,"White",0.42,49.29,70,32.31,41.89,54.59,62.28,126.56,166.67
"3042022C",3042,1,"White",-0.55,33.79,65,30.74,35.8,34.61,79.04,125.6,146.79
"3042023C",3042,0,"White",0.09,77.18,64,23.64,25.91,30.64,39.97,88.35,108.61
"3042024C",3042,0,"White",-0.32,47.65,63,24.99,35.63,39.69,84.8,132.81,178.52
"3047001C",3047,0,"White",-0.33,20.08,58,29.39,38.84,49.75,62.37,105.77,149.32
"3047002C",3047,0,"White",-0.6,20.08,66,31.45,34.43,50.77,68.57,125.2,150.49
"3047004C",3047,0,"White",-0.03,20.08,63,39.95,44.73,52.73,75.02,132.48,179.05
"3047005C",3047,1,"White",-0.52,20.08,61,27.76,38.05,50.91,67.8,146.78,181.77
"3047010C",3047,1,"White",0.17,35.97,61,26.68,34.78,41.97,52.08,97.6,140.61
"3047011C",3047,1,"White",0.14,18.51,64,45.21,58.68,56.89,79.63,151.16,149.62
"3047012C",3047,1,"White",-0.07,3.44,59,44.78,49.02,64.28,82.56,145.34,167.15
"3047013C",3047,0,"White",0.14,3.44,59,33.39,36.39,46.19,79.45,126.8,146.75
"3047014C",3047,1,"White",-0.08,20.08,69,35.58,43.02,50.87,58.47,109.68,127.28
"3047016C",3047,1,"White",1.15,0.51,66,32.61,39.48,48.26,64.19,147.07,180.36
"3047017C",3047,1,"White",0.34,35.97,59,33.54,44.35,49.27,60.04,107.48,123.32
"3047018C",3047,1,"White",-0.5,20.08,63,41.79,45.5,52.62,67.63,154.58,164.55
"3047019C",3047,1,"Hispanic",0.61,3.44,68,44.8,47.07,55.27,101.19,176.38,167.25
"3047020C",3047,1,"White",0.23,35.97,64,26.56,34.84,41.18,52.04,125.15,149.68
"3047021C",3047,0,"White",0.18,35.97,63,42.21,44.77,53.6,76.32,130.36,147.98
"3047022C",3047,0,"White",1.61,3.44,65,47.81,57.99,86.31,111.31,165.32,178.51
"3047023C",3047,0,"White",1.22,3.44,62,40.3,48.35,66.77,91,125.05,146.46
"3047025C",3047,1,"White",-0.6,20.08,66,31.17,40.35,44.16,57.75,104.7,126.56
"3048001C",3048,1,"Asian",1.86,3.44,60,37.07,44.7,55.53,104.95,146.52,189.33
"3048002C",3048,0,"Asian",2.02,3.44,64,64.22,103.73,129.1,131.26,154.84,181.35
"3048004C",3048,1,"Asian",1.98,3.44,66,50.47,68.56,81.07,139.47,177.39,187.36
"3048005C",3048,1,"Asian",0.1,3.44,66,38.97,48.68,68.71,104.39,160.02,182.43
"3048006C",3048,1,"Asian",1.27,3.44,68,34.37,50.07,74.64,105.12,146.12,190.42
"3048007C",3048,1,"Hispanic",0.32,3.44,58,50.18,55.64,87.29,100.67,140.65,166
"3048009C",3048,1,"White",1.15,3.44,62,35.93,44.53,51.58,85.92,152.3,169.87
"3048010C",3048,0,"White",0.91,3.44,68,51.16,52.07,58.79,88.41,174.53,181.69
"3048011C",3048,1,"White",0.35,3.44,60,39.57,36.54,50.47,66.99,131.87,182.3
"3048012C",3048,0,"Hispanic",1.14,3.44,63,43.05,46.82,74.49,104.97,167.03,177.49
"3048013C",3048,1,"White",0.02,3.44,67,47.6,78.97,102.38,120.36,153.93,167.96
"3048014C",3048,0,"White",1.61,3.44,64,35.04,40.84,60.38,78.14,141.98,198.96
"3048015C",3048,1,"White",0.37,3.44,60,31.17,36.07,49.63,87.55,146.35,171.21
"3048016C",3048,1,"White",0.67,3.44,60,35.29,44.33,54.7,72.73,153.07,167.03
"3048017C",3048,0,"White",0.28,3.44,63,29.72,36.85,37.69,58.34,126.8,150.56
"3048018C",3048,1,"White",0.29,3.44,69,70.99,85.28,90.35,90.29,129.63,148.32
"3048019C",3048,0,"White",0.92,3.44,58,48.64,53.08,55.19,99.47,165.17,174.44
"3048021C",3048,0,"White",0.57,3.44,65,43.3,46.18,46.94,65.81,130.98,147.84
"3048022C",3048,0,"White",1.72,3.44,59,28.13,38.88,41.39,72.31,123.19,147.75
"3048023C",3048,1,"White",0.01,3.44,64,32.54,43.05,44.22,51.9,125.39,174.66
"3048024C",3048,0,"White",-0.21,3.44,60,32.15,39.05,45.08,65.35,134.44,131.17
"3054002C",3054,0,"Black",-0.49,47.16,66,33.05,36.13,46.97,66.4,128.99,153.31
"3054006C",3054,1,"Black",-0.4,63.01,67,42.72,79.51,80.67,108.81,116.94,166.97
"3054007C",3054,0,"Hispanic",-1.16,51.14,63,27.42,32.09,34.99,42.56,103.04,131.9
"3054009C",3054,0,"Hispanic",-0.53,20.08,65,27.32,40.71,41.06,52.4,83.76,106.22
"3054011C",3054,0,"Hispanic",-0.59,20.08,68,22.54,24.34,24.87,27.13,54.83,93.02
"3054012C",3054,0,"White",0.08,3.44,60,21.67,38.03,47.03,72.11,126.05,147.19
"3054013C",3054,1,"Hispanic",0.2,3.44,60,34.92,46.88,54.19,87.72,162.42,165.77
"3054014C",3054,0,"Black",-0.56,74.17,70,34.5,44.41,51.61,75.45,126.49,165.67
"3054018C",3054,0,"Black",-0.51,33.79,72,41.34,50.21,58.89,88.52,145.02,149.86
"3054019C",3054,0,"Hispanic",-0.71,20.08,63,24.01,44.51,46.66,74.27,126.9,145.74
"3054020C",3054,1,"Hispanic",0.09,17.96,68,23.59,26.43,28.07,29.12,86.22,126.85
"3054022C",3054,0,"Hispanic",-0.41,20.08,65,38.15,51.84,62.78,88.34,107.37,157.89
"3062003C",3062,0,"White",-0.21,20.08,66,36.31,45.36,43.32,86.04,147.22,164.16
"3062004C",3062,0,"White",0.18,20.08,71,71.93,104.4,129.45,139.01,180.51,192.26
"3062005C",3062,0,"White",0.48,20.08,63,35.74,54.87,48.9,87.97,164.12,192.32
"3062006C",3062,0,"White",-0.08,20.08,67,35.82,45.13,52.01,76.2,152.61,173.12
"3062007C",3062,1,"White",-0.31,20.08,64,32.68,39.32,42.14,60.4,99.3,94.48
"3062008C",3062,1,"White",1.53,20.08,74,29.75,41.6,47.45,66.25,124.03,128.05
"3062010C",3062,0,"White",-0.41,20.08,70,42.71,46.82,48.31,60.43,110.67,150.92
"3062011C",3062,1,"White",-0.08,20.08,64,38.09,48.87,49.54,66.75,105.68,138.96
"3062012C",3062,1,"White",0.58,20.08,66,35,40.88,49.71,92.23,132.4,158.16
"3062013C",3062,1,"White",-0.21,20.08,69,29.67,36.07,33.47,64.83,134.45,140.94
"3062017C",3062,1,"White",-0.21,20.08,67,28.12,28.73,29.74,36.31,69.38,93.2
"3062019C",3062,0,"White",0.56,20.08,61,36.6,53.41,56.08,103.07,157.96,173.75
"3062021C",3062,0,"Black",-0.71,20.08,72,41.93,58.45,64.82,86.56,120.85,126.49
"3062022C",3062,0,"White",-0.27,20.08,72,54.51,50.6,74.1,102.65,125.65,146.72
"3062024C",3062,0,"White",-0.52,20.08,69,32.99,43.84,46.53,77.13,146.47,167.95
"3068001C",3068,0,"White",-0.41,35.97,64,25.15,36.84,39.11,66.75,148.08,175.51
"3068004C",3068,0,"White",-0.32,35.97,64,31.02,35.33,38.63,64.83,126.75,167.66
"3068005C",3068,0,"White",-0.47,35.97,61,34.2,40.34,45.06,66.93,127.63,166.35
"3068007C",3068,1,"White",-0.86,35.97,60,33.3,45.03,40.7,67.69,89.4,145.78
"3068008C",3068,0,"White",-0.91,35.97,71,24.38,33.76,33.05,47.38,131.05,128.32
"3068009C",3068,0,"White",0.64,35.97,71,34.19,44.98,44.49,67.92,161.32,167.76
"3068010C",3068,0,"White",-0.53,35.97,61,29.81,35.03,41.23,66.99,129.71,149.03
"3068012C",3068,0,"White",-0.19,35.97,60,30.43,33.66,37.23,64.92,104.89,171.1
"3068013C",3068,1,"Black",-0.68,35.97,64,26.95,34.87,33.76,60.2,126.23,124.03
"3068014C",3068,0,"White",0.13,35.97,64,45.26,63.77,70.04,103.78,161.03,184.83
"3068016C",3068,0,"White",0.99,35.97,63,43.82,58.94,56.43,86.3,125.46,164.88
"3068017C",3068,1,"White",-0.3,35.97,65,28.43,33.16,34.44,75.71,106.68,126.87
"3068018C",3068,0,"Black",-0.78,35.97,60,28.84,32.98,35.92,41.94,106.27,127.54
"3068020C",3068,0,"White",-0.61,35.97,64,34.45,47.59,43.6,86.11,167.92,179.86
"3068021C",3068,0,"White",0.43,35.97,68,36.44,36.48,38.42,64.51,130.46,164.34
"3068022C",3068,0,"White",-1.06,35.97,68,23.91,26.05,29.3,44.65,67.03,124.36
"3068023C",3068,1,"White",-0.69,35.97,69,30.81,35.88,38.77,57.84,104.48,146.68
"3068025C",3068,0,"White",-0.54,35.97,68,33.35,40.36,41.33,86.72,164.57,182.57
"3084002C",3084,0,"Asian",-0.35,29.93,65,32.27,45.41,52.42,79.87,123.19,143.84
"3084003C",3084,0,"White",0.04,32.54,71,32.72,44.05,50.33,98.02,125.06,158.58
"3084005C",3084,0,"White",0.45,32.54,71,50.06,103.11,107.51,148.83,164.71,191.73
"3084006C",3084,1,"White",0.66,35.97,61,33.88,40.94,39.87,75.73,147.56,161.17
"3084007C",3084,1,"Black",-1.03,20.08,61,31.12,40.58,46.83,76.16,134.2,135.14
"3084008C",3084,0,"Black",-0.41,47.16,54,31.48,39.74,48.82,68.89,124.26,147.07
"3084009C",3084,1,"White",-0.26,35.97,63,26.25,33.31,42.7,67.49,127.03,162.62
"3084011C",3084,0,"Black",0.95,19.87,65,27.2,48.58,50.56,66.11,122.76,139.12
"3084012C",3084,0,"White",-0.47,35.97,63,30.78,41.41,51.88,75.47,104.28,149.32
"3084013C",3084,0,"White",-0.68,35.97,71,30.54,34.89,39,45.61,104.62,123.85
"3084014C",3084,0,"Black",-0.77,47.16,61,26.4,42.93,45.74,69.48,117.66,131.25
"3084015C",3084,1,"White",0.48,35.97,72,30.42,47.49,42.33,72.06,128.23,162.97
"3084016C",3084,1,"White",-0.06,35.97,61,24.84,36.04,38.28,62.37,98.03,141.95
"3084017C",3084,1,"White",-0.84,44.09,62,28.93,34.55,33.34,61.43,147.07,175.51
"3084019C",3084,0,"Black",-1.07,33.79,61,25.49,38.82,40.31,62.23,122.48,129.87
"3084020C",3084,0,"White",-0.19,35.97,62,32.72,48.55,51.78,73.79,135.88,144.01
"3084021C",3084,1,"White",-0.49,35.97,72,40.72,49.85,42.22,73.12,125.04,166.34
"3084022C",3084,0,"Black",-1.16,33.79,62,23.57,37.55,40.08,65.45,129.1,160.11
"3084023C",3084,0,"Black",-0.96,63.01,69,26.03,41.31,44.84,66.01,126.81,167.8
"3084024C",3084,1,"White",-0.36,35.97,71,85.4,102.37,105.8,140.41,177.26,189.14
"3084025C",3084,0,"Black",0.95,27.03,65,30.62,40.27,46.04,70.33,127.18,146
"3094002C",3094,0,"Asian",-0.23,2.92,65,45.24,51.96,51.88,59.85,165.9,167.21
"3094004C",3094,1,"Asian",1.6,2.92,57,34.66,43,51.26,88.82,146,162.01
"3094005C",3094,1,"White",1.65,2.92,61,29.29,39.78,50.31,71.64,169.15,187.76
"3094006C",3094,1,"White",1.11,2.92,68,52.45,54.19,71.06,109.79,181.02,184.5
"3094007C",3094,0,"White",0.55,2.92,62,27.31,36.49,37.19,64.92,144.67,156.44
"3094008C",3094,1,"White",1.57,2.92,63,44.05,47.68,49.89,69.94,148.51,179.19
"3094009C",3094,1,"White",1.95,2.92,67,36.99,50.65,46.57,84.97,144.42,165.63
"3094010C",3094,0,"White",1.71,2.92,65,41.59,73.91,88.11,139.02,140.96,147.94
"3094011C",3094,0,"White",0.29,2.92,63,43.28,43.05,49.44,91.68,143.42,182.76
"3094012C",3094,0,"White",2.01,2.92,65,32.51,50.25,52.5,66.22,163.83,195
"3094013C",3094,0,"White",1.05,2.92,66,37.81,38.89,57.24,85.35,126.17,180.28
"3094014C",3094,0,"White",1.08,2.92,68,40.8,46.9,51.29,64.59,148.61,159.13
"3094015C",3094,1,"White",0.63,2.92,61,24.73,33.48,36.9,50.84,122.8,150.38
"3094016C",3094,0,"White",1.94,2.92,66,29.44,31.27,27.92,76.31,167.75,193.21
"3094017C",3094,1,"Hispanic",0.86,2.92,62,35.91,37.42,40.12,78.72,148.65,166.16
"3094018C",3094,0,"White",1.29,2.92,60,33.06,41.49,47.33,64.49,126.26,164.96
"3094019C",3094,1,"White",1.97,2.92,71,39.61,52.55,60.01,92.9,172.46,193.34
"3094020C",3094,1,"White",1.66,2.92,61,45.98,49.55,72.03,105.52,162.42,181.43
"3094021C",3094,0,"Hispanic",0.66,2.92,67,38.24,51.42,51.53,75,185.9,199.2
"3094022C",3094,1,"White",1.73,2.92,72,50.49,53.8,60.49,60.62,127.68,182.3
"3094023C",3094,0,"White",1.46,2.92,59,32.91,44.88,50.83,84.1,143.39,188.22
"3094024C",3094,0,"White",1.59,2.92,66,48.88,52.11,76.38,126.82,170.86,187.49
"3102001C",3102,1,"Asian",-0.18,29.93,68,29.3,46.15,50.67,103.89,127.87,165.57
"3102005C",3102,1,"Black",-0.32,29.93,67,34.1,45.1,50.01,63.12,88.42,104.92
"3102006C",3102,0,"White",-0.51,29.93,70,28.66,37.97,48.6,58.45,91.72,123.93
"3102007C",3102,1,"White",-0.76,29.93,63,26.76,39.42,44.89,77.13,124.61,129.36
"3102008C",3102,1,"White",1.05,29.93,68,51.21,60.3,61.19,105.22,163.39,178.53
"3102009C",3102,0,"White",0.26,29.93,67,45.65,63.8,78,108.94,151.58,165.86
"3102011C",3102,1,"White",-1.02,29.93,68,30.58,41.85,43.19,56.58,126.57,153.15
"3102012C",3102,1,"Black",0.18,29.93,61,34.3,47.55,44.4,67.56,104.66,146.57
"3102013C",3102,0,"Hispanic",-0.75,29.93,61,21.87,37.59,46.91,63.99,113.01,148.31
"3102014C",3102,0,"White",1.14,29.93,69,39.81,57.29,52.25,102.61,146.95,161.86
"3102015C",3102,0,"White",-0.01,29.93,65,33.36,49.36,66.38,110.24,160.44,182.4
"3102016C",3102,0,"White",0.86,29.93,64,36.39,49.54,54.13,69.43,139.45,165.04
"3102018C",3102,0,"White",0.34,29.93,64,35.18,43.19,44.75,65.97,125.06,141.98
"3102019C",3102,1,"White",0.81,29.93,60,32.8,51.9,51.81,76.01,120.66,142.03
"3102020C",3102,1,"White",1.21,29.93,65,43.84,65.09,76.24,105.88,151.26,183.12
"3102021C",3102,1,"White",0.01,29.93,71,27.53,45.2,45.21,50.18,88.09,90.42
"3102023C",3102,1,"Hispanic",-0.69,29.93,61,31,38.54,36.91,56.19,105.27,139.27
"3102024C",3102,1,"White",-0.64,29.93,68,50.26,65.63,65.48,102.38,145.27,147.6
"3103001C",3103,1,"Asian",1.81,29.93,67,46.93,51.76,60.8,105.47,148.44,166.58
"3103002C",3103,0,"Black",-0.96,63.01,63,25.36,43.37,43.31,56.15,126.57,147.82
"3103003C",3103,1,"White",-0.12,29.93,68,34.1,47.44,48.29,79.54,126.49,159.01
"3103005C",3103,1,"Black",-0.39,42.98,64,26.6,34.29,39.47,61.85,124.61,134.83
"3103007C",3103,1,"White",0.78,29.93,64,30.88,51.01,46.51,70.88,126.76,132.4
"3103008C",3103,1,"Black",-0.57,74.17,63,34.08,43.25,45.5,58.79,125.38,149.71
"3103009C",3103,1,"White",-0.42,35.97,77,33.39,41.77,47.66,64.43,125.07,164.36
"3103010C",3103,0,"Black",-0.1,47.16,54,24.79,39.11,45.55,63.23,109.77,106.33
"3103012C",3103,0,"Black",-1.04,63.01,69,24.99,43.64,41.21,65.88,94.03,146.54
"3103013C",3103,1,"White",-0.76,29.93,60,37.15,49.42,48.44,65.66,124.24,147.5
"3103014C",3103,1,"White",0.26,42.98,62,27.78,43.28,43.56,56.48,90.46,126.01
"3103015C",3103,0,"Hispanic",-0.01,20.08,70,48.52,55.54,60.2,126.18,164.55,167.27
"3103017C",3103,1,"Black",-1.01,35.97,65,31.9,35.91,47.87,69.28,124.62,125.73
"3103018C",3103,1,"White",0.5,20.08,64,31.93,49.31,50.36,96.05,125.48,168.98
"3103020C",3103,1,"Black",1.57,25.82,62,28.16,47.77,52.39,108.94,164.43,194.89
"3103021C",3103,1,"White",2.34,32.54,65,41.5,56.46,54.83,124.56,175.63,193.19
"3103023C",3103,1,"White",-0.41,35.97,61,25.32,34.36,36.3,50.81,125.6,146.32
"3103024C",3103,1,"Black",-0.48,42.98,66,32.34,45.2,52.62,68.37,144.02,153.31
"3105002C",3105,0,"Asian",1.04,32.54,65,56.82,87.69,105,124.95,167.52,197.58
"3105003C",3105,0,"Black",-0.05,32.54,67,39.08,53.12,46.26,61.38,105.72,166.05
"3105004C",3105,1,"White",1.11,32.54,70,47,57.93,69.75,113.78,163.8,189.13
"3105006C",3105,0,"White",0.64,32.54,59,37.24,47.94,70.09,107.78,147.49,176.77
"3105008C",3105,1,"White",0.51,32.54,70,48.61,67.25,88.75,126.32,151.95,185.5
"3105009C",3105,1,"Black",-4.47,32.54,70,44.41,56,61.94,86.07,116.17,126.49
"3105010C",3105,0,"White",1.11,32.54,70,45.77,56.77,62.71,109.22,159.76,181.55
"3105011C",3105,0,"White",0.12,32.54,60,33.71,48.61,47.34,66.12,125.17,148.18
"3105015C",3105,1,"Hispanic",0.9,32.54,60,45.83,55.94,69.69,109.94,167.3,192.44
"3105017C",3105,0,"Black",0.11,32.54,62,39.14,66.37,65.43,93.8,117.53,148.1
"3105020C",3105,0,"White",0.09,32.54,68,54.11,99.52,119.07,131.47,166.44,180.2
"3105021C",3105,1,"Hispanic",0.12,32.54,60,32.71,47.44,52.43,87.54,119.55,165.03
"3105023C",3105,1,"White",1.31,32.54,68,44.69,59.09,60.03,102.62,175.23,181.48
"3108001C",3108,1,"White",0.54,44.09,63,26.14,40.78,53.13,66.07,116.77,147.43
"3108002C",3108,0,"White",0.11,44.09,62,34.12,48.73,68.61,122.16,127.33,161.2
"3108003C",3108,0,"White",-0.67,44.09,60,25.71,38.47,41.21,71.04,104.31,107.01
"3108005C",3108,0,"White",-0.45,44.09,61,28.52,42.56,48.89,72.95,120.31,125.92
"3108006C",3108,1,"White",0.72,44.09,75,29.85,42.93,55.65,74.52,134.45,168.2
"3108007C",3108,0,"White",-0.32,44.09,64,28.83,45.04,48.96,80.66,108.98,123.32
"3108008C",3108,0,"White",-0.34,44.09,63,47.71,52.07,58.75,89.14,156.07,168.45
"3108009C",3108,0,"White",-0.22,44.09,73,32.4,46.31,51.99,66.78,127.16,139.8
"3108010C",3108,1,"White",-0.84,44.09,63,24.9,42.69,42.66,72.01,99.26,134.18
"3108011C",3108,0,"Black",-0.86,44.09,60,33,38.37,46.06,65.07,87.44,105.41
"3108012C",3108,0,"White",-0.67,44.09,71,33.92,49.1,53.79,87.41,143.26,177.71
"3108013C",3108,1,"White",-1.37,44.09,54,26.65,31.06,34.22,49.31,76.87,124.3
"3108014C",3108,0,"White",-0.1,44.09,63,31.1,43.84,61.19,89.25,157.39,145.62
"3108015C",3108,0,"White",0.98,44.09,71,32.86,43.66,53.15,65.97,134.65,168.43
"3108016C",3108,1,"Black",-0.55,44.09,60,25.8,38.66,38.38,53.99,103.04,145.96
"3108017C",3108,0,"White",-0.9,44.09,69,34.23,38.42,40.1,75.78,107.1,149.34
"3108019C",3108,0,"White",1.12,44.09,67,37.13,52.1,59.45,76,106.39,114.1
"3108021C",3108,0,"White",-0.84,44.09,68,29.42,41.4,44.08,71.56,105.1,137.74
"3108022C",3108,1,"White",-1.04,44.09,61,50.34,80.68,135.8,169.65,170.2,191.13
"3108024C",3108,1,"White",-0.2,44.09,61,33.53,39.07,47.67,73.88,123.16,125.8
"3113002C",3113,0,"White",0.78,42.98,66,29.46,46.17,47.57,76.41,145.23,165.65
"3113007C",3113,0,"Hispanic",-0.06,42.98,70,23.22,58.42,72.94,117.6,122.12,146.48
"3113008C",3113,0,"White",-0.48,44.09,64,29.45,44.83,51.97,58.04,131.05,166.39
